Feature,Type,Importance,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person3_color=black & person3_gender=male,Interaction,0.007474695964164577,Interference (-),NEG,person3_color=black,person3_gender=male,0.009350558130884335
quantity_level=1vs2,Main Effect,0.007446694638484877,Negative (Promotes 0),NEG,quantity_level=1vs2,-,0.009315529545806745
quantity_level=1vs10,Main Effect,0.0067036203786887405,Negative (Promotes 0),NEG,quantity_level=1vs10,-,0.008385972130348147
quantity_level=1vs5,Main Effect,0.006694889515328595,Positive (Promotes 1),POS,quantity_level=1vs5,-,0.00837505015495634
person1_gender=male,Main Effect,0.005914721153231026,Positive (Promotes 1),POS,person1_gender=male,-,0.007399089439410973
person1_gender=female,Main Effect,0.005721368785030873,Negative (Promotes 0),NEG,person1_gender=female,-,0.007157213038381763
quantity_level=1vs1,Main Effect,0.005390778004081193,Positive (Promotes 1),POS,quantity_level=1vs1,-,0.006743656643630138
person3_profession=low,Main Effect,0.005325711469004692,Positive (Promotes 1),POS,person3_profession=low,-,0.006662260902381945
person3_color=black & person3_gender=female,Interaction,0.005227598770181473,Interference (-),NEG,person3_color=black,person3_gender=female,0.006539525677013218
person3_profession=high,Main Effect,0.004965664144578953,Negative (Promotes 0),NEG,person3_profession=high,-,0.006211855500870938
person1_color=black & person3_gender=male,Interaction,0.003868229643592313,Interference (-),NEG,person1_color=black,person3_gender=male,0.004839007007031159
person2_gender=male & person3_gender=female,Interaction,0.003725521671152576,Interference (-),NEG,person2_gender=male,person3_gender=female,0.004660484803795627
person3_color=white & person3_gender=male,Interaction,0.0036645856744504037,Interference (-),NEG,person3_color=white,person3_gender=male,0.00458425620772179
person2_gender=female & person3_gender=male,Interaction,0.003391948051966674,Interference (-),NEG,person2_gender=female,person3_gender=male,0.0042431969927487385
person2_gender=female & person3_gender=female,Interaction,0.003347626800656779,Interference (-),NEG,person2_gender=female,person3_gender=female,0.004187752806283687
person3_color=white & person3_gender=female,Interaction,0.003335260721896466,Interference (-),NEG,person3_color=white,person3_gender=female,0.004172283315771463
person2_gender=male & person3_gender=male,Interaction,0.0032893512400537697,Interference (-),NEG,person2_gender=male,person3_gender=male,0.004114852313789981
person1_color=white & person3_gender=female,Interaction,0.003270535535825297,Interference (-),NEG,person1_color=white,person3_gender=female,0.004091314589044341
person1_color=black & person3_gender=female,Interaction,0.0032496876977116266,Interference (-),NEG,person1_color=black,person3_gender=female,0.004065234742704138
person1_color=white & person3_gender=male,Interaction,0.002783732027229618,Interference (-),NEG,person1_color=white,person3_gender=male,0.003482342059958858
person1_gender=male & person3_color=black,Interaction,0.0026880799708694785,Interference (-),NEG,person1_gender=male,person3_color=black,0.0033626850039900173
person1_profession=high & person3_color=black,Interaction,0.002642114518346374,Interference (-),NEG,person1_profession=high,person3_color=black,0.003305183984832815
person2_color=black & person3_gender=female,Interaction,0.0025324770347865595,Synergy (+),POS,person2_color=black,person3_gender=female,0.003168031695527025
person1_profession=low & person3_color=black,Interaction,0.0025101330902531772,Interference (-),NEG,person1_profession=low,person3_color=black,0.0031400802774045624
person2_color=white & person3_gender=male,Interaction,0.0024446854874767047,Synergy (+),POS,person2_color=white,person3_gender=male,0.003058207835070805
person2_color=black & person3_gender=male,Interaction,0.0024157491120004094,Synergy (+),POS,person2_color=black,person3_gender=male,0.003022009538540033
person2_color=white & person3_gender=female,Interaction,0.0023683193156144025,Synergy (+),POS,person2_color=white,person3_gender=female,0.002962676681341615
person2_gender=female & person3_color=black,Interaction,0.002363417465730948,Interference (-),NEG,person2_gender=female,person3_color=black,0.002956544655035281
person1_gender=male & person3_color=white,Interaction,0.002280681938970653,Interference (-),NEG,person1_gender=male,person3_color=white,0.0028530456824790184
person1_color=white & person3_color=white,Interaction,0.0022028496753944233,Synergy (+),POS,person1_color=white,person3_color=white,0.00275568050421398
person1_color=white & person3_color=black,Interaction,0.0021941628058967945,Synergy (+),POS,person1_color=white,person3_color=black,0.0027448135634578065
person1_gender=male & person3_gender=male,Interaction,0.002096184191777078,Synergy (+),POS,person1_gender=male,person3_gender=male,0.0026222460729134213
person1_gender=male & person2_color=black,Interaction,0.002081693211668589,Synergy (+),POS,person1_gender=male,person2_color=black,0.002604118412266416
person1_gender=female & person2_color=white,Interaction,0.0020734534832369113,Synergy (+),POS,person1_gender=female,person2_color=white,0.002593810827843922
quantity_level=1vs2 & person3_gender=female,Interaction,0.0020464320954956283,Interference (-),NEG,quantity_level=1vs2,person3_gender=female,0.002560008107564279
person1_color=black & person3_color=black,Interaction,0.0020333493575881837,Synergy (+),POS,person1_color=black,person3_color=black,0.0025436421039299953
quantity_level=1vs10 & person1_color=white,Interaction,0.002022494034846383,Synergy (+),POS,quantity_level=1vs10,person1_color=white,0.002530062511286582
person1_gender=female & person3_color=black,Interaction,0.0020221792948165677,Interference (-),NEG,person1_gender=female,person3_color=black,0.002529668783573908
quantity_level=1vs2 & person3_gender=male,Interaction,0.0020071871103023945,Interference (-),NEG,quantity_level=1vs2,person3_gender=male,0.0025109141354275753
person1_gender=female & person3_gender=male,Interaction,0.001980229113432584,Interference (-),NEG,person1_gender=female,person3_gender=male,0.0024771907146982435
person1_gender=female & person3_color=white,Interaction,0.0019671154091641337,Interference (-),NEG,person1_gender=female,person3_color=white,0.002460785973333345
person1_gender=male & person3_gender=female,Interaction,0.0019596789660491745,Interference (-),NEG,person1_gender=male,person3_gender=female,0.002451483268050507
person2_gender=male & person3_color=white,Interaction,0.0019062015817046037,Interference (-),NEG,person2_gender=male,person3_color=white,0.002384585110132262
person1_gender=female & person2_color=black,Interaction,0.0019043672980033973,Synergy (+),POS,person1_gender=female,person2_color=black,0.0023822904915338744
quantity_level=1vs2 & person3_color=black,Interaction,0.001820782717596908,Synergy (+),POS,quantity_level=1vs2,person3_color=black,0.0022777293854121744
person1_gender=female & person3_gender=female,Interaction,0.0018088427894928808,Interference (-),NEG,person1_gender=female,person3_gender=female,0.0022627929930357435
quantity_level=1vs1 & person1_color=white,Interaction,0.0017932081167671328,Synergy (+),POS,quantity_level=1vs1,person1_color=white,0.0022432346167646096
quantity_level=1vs10 & person1_color=black,Interaction,0.0017834552945479901,Synergy (+),POS,quantity_level=1vs10,person1_color=black,0.0022310342100139565
person1_gender=male & person2_color=white,Interaction,0.0017293643855472156,Synergy (+),POS,person1_gender=male,person2_color=white,0.002163368556268447
person1_profession=high & person3_color=white,Interaction,0.0017066427477839125,Interference (-),NEG,person1_profession=high,person3_color=white,0.0021349446583931024
quantity_level=1vs1 & person1_color=black,Interaction,0.0016522076459206305,Synergy (+),POS,quantity_level=1vs1,person1_color=black,0.002066848432570208
person2_gender=female & person3_color=white,Interaction,0.0016325436661760555,Interference (-),NEG,person2_gender=female,person3_color=white,0.0020422495476700472
person1_color=black & person3_color=white,Interaction,0.0015792522862107675,Synergy (+),POS,person1_color=black,person3_color=white,0.001975584074100359
person1_profession=low & person3_gender=male,Interaction,0.0015257892319660423,Interference (-),NEG,person1_profession=low,person3_gender=male,0.0019087038425877187
person1_color=black & person1_profession=high,Interaction,0.001513840379711214,Synergy (+),POS,person1_color=black,person1_profession=high,0.0018937562864407165
person1_color=white & person1_profession=low,Interaction,0.0014691139208308222,Synergy (+),POS,person1_color=white,person1_profession=low,0.0018378052008374034
quantity_level=1vs5 & person3_color=black,Interaction,0.0014331891797125021,Synergy (+),POS,quantity_level=1vs5,person3_color=black,0.0017928647267667142
person1_profession=low & person3_color=white,Interaction,0.0014176466211488932,Interference (-),NEG,person1_profession=low,person3_color=white,0.001773421581781493
quantity_level=1vs10 & person3_color=black,Interaction,0.001388415214020461,Interference (-),NEG,quantity_level=1vs10,person3_color=black,0.0017368542119630603
person1_profession=high & person3_gender=female,Interaction,0.0013683800606611512,Synergy (+),POS,person1_profession=high,person3_gender=female,0.0017117910030987054
quantity_level=1vs10 & person3_color=white,Interaction,0.0013269188045681598,Interference (-),NEG,quantity_level=1vs10,person3_color=white,0.0016599245610205721
person1_profession=low & person2_color=black,Interaction,0.0012814119253073879,Interference (-),NEG,person1_profession=low,person2_color=black,0.0016029971994365026
quantity_level=1vs1 & person3_color=white,Interaction,0.0012580939831447104,Interference (-),NEG,quantity_level=1vs1,person3_color=white,0.0015738273476151004
person1_color=white & person3_profession=low,Interaction,0.0012574672978195912,Interference (-),NEG,person1_color=white,person3_profession=low,0.001573043388295498
person1_profession=high & person2_color=black,Interaction,0.0012548358065977126,Interference (-),NEG,person1_profession=high,person2_color=black,0.001569751493647334
person3_color=black & person3_profession=high,Interaction,0.0012294978017510195,Synergy (+),POS,person3_color=black,person3_profession=high,0.0015380546208413357
person1_profession=low & person2_color=white,Interaction,0.0012224963342943875,Interference (-),NEG,person1_profession=low,person2_color=white,0.0015292960534335643
person2_gender=male & person3_color=black,Interaction,0.001219143398218394,Interference (-),NEG,person2_gender=male,person3_color=black,0.0015251016589273498
person1_color=black & person1_profession=low,Interaction,0.0012038503293192889,Synergy (+),POS,person1_color=black,person1_profession=low,0.0015059706159489769
person1_profession=low & person3_gender=female,Interaction,0.0011964204409361668,Interference (-),NEG,person1_profession=low,person3_gender=female,0.0014966761103844112
quantity_level=1vs2 & person3_color=white,Interaction,0.0011625501910695472,Synergy (+),POS,quantity_level=1vs2,person3_color=white,0.0014543057261167747
person3_profession=low & person3_gender=male,Interaction,0.0011579542425548147,Interference (-),NEG,person3_profession=low,person3_gender=male,0.0014485563706968904
quantity_level=1vs5 & person3_color=white,Interaction,0.0011530330450356524,Synergy (+),POS,quantity_level=1vs5,person3_color=white,0.0014424001412399196
quantity_level=1vs1 & person2_color=white,Interaction,0.001138114020351543,Interference (-),NEG,quantity_level=1vs1,person2_color=white,0.0014237370132366314
person3_color=white & person3_profession=low,Interaction,0.0011230828090396348,Synergy (+),POS,person3_color=white,person3_profession=low,0.0014049335440623088
quantity_level=1vs2 & person2_color=white,Interaction,0.0011074938936976818,Interference (-),NEG,quantity_level=1vs2,person2_color=white,0.0013854324085243288
quantity_level=1vs1 & person3_color=black,Interaction,0.0010939597468396034,Interference (-),NEG,quantity_level=1vs1,person3_color=black,0.0013685017095962243
quantity_level=1vs1 & person2_color=black,Interaction,0.001082934416387576,Interference (-),NEG,quantity_level=1vs1,person2_color=black,0.0013547094438240586
person1_profession=high & person2_color=white,Interaction,0.0010692683831975002,Interference (-),NEG,person1_profession=high,person2_color=white,0.0013376137601500966
person1_profession=high & person3_gender=male,Interaction,0.0010438209580111585,Interference (-),NEG,person1_profession=high,person3_gender=male,0.001305780006693502
person3_color=white & person3_profession=high,Interaction,0.0010409974566966344,Synergy (+),POS,person3_color=white,person3_profession=high,0.0013022479147795753
quantity_level=1vs5 & person3_gender=male,Interaction,0.0010379984997467631,Interference (-),NEG,quantity_level=1vs5,person3_gender=male,0.0012984963345914005
quantity_level=1vs2 & person2_color=black,Interaction,0.0010346195197666426,Interference (-),NEG,quantity_level=1vs2,person2_color=black,0.0012942693601594385
person3_profession=low & person3_gender=female,Interaction,0.00101870221174206,Interference (-),NEG,person3_profession=low,person3_gender=female,0.001274357417963448
quantity_level=1vs10 & person3_gender=female,Interaction,0.0010056442660027406,Synergy (+),POS,quantity_level=1vs10,person3_gender=female,0.0012580224283811543
quantity_level=1vs5 & person1_color=black,Interaction,0.000957482444461283,Synergy (+),POS,quantity_level=1vs5,person1_color=black,0.0011977738357732796
person1_color=black & person2_gender=female,Interaction,0.0009260976049115559,Interference (-),NEG,person1_color=black,person2_gender=female,0.0011585126045412478
person3_profession=high & person3_gender=male,Interaction,0.0009170643126812258,Interference (-),NEG,person3_profession=high,person3_gender=male,0.0011472123022255524
quantity_level=1vs5 & person3_gender=female,Interaction,0.000914312408068224,Synergy (+),POS,quantity_level=1vs5,person3_gender=female,0.001143769775040783
quantity_level=1vs10 & person2_color=white,Interaction,0.0009006007056115777,Synergy (+),POS,quantity_level=1vs10,person2_color=white,0.001126616960864937
quantity_level=1vs10 & person2_color=black,Interaction,0.00087384679126123,Synergy (+),POS,quantity_level=1vs10,person2_color=black,0.0010931488395445556
person3_profession=high & person3_gender=female,Interaction,0.0008718398481038179,Interference (-),NEG,person3_profession=high,person3_gender=female,0.0010906382305848426
person1_color=white & person1_profession=high,Interaction,0.0008693033824226524,Synergy (+),POS,person1_color=white,person1_profession=high,0.0010874652092455884
person1_color=black & person3_profession=high,Interaction,0.0008646283128374682,Interference (-),NEG,person1_color=black,person3_profession=high,0.0010816168763994403
person3_color=black & person3_profession=low,Interaction,0.0008474490825797265,Synergy (+),POS,person3_color=black,person3_profession=low,0.0010601263178618109
person1_color=white & person2_gender=female,Interaction,0.0007966242846112716,Interference (-),NEG,person1_color=white,person2_gender=female,0.0009965464438210605
person1_color=black & person3_profession=low,Interaction,0.0007926278594902505,Interference (-),NEG,person1_color=black,person3_profession=low,0.000991547069185759
quantity_level=1vs10 & person3_gender=male,Interaction,0.0007771330551171059,Synergy (+),POS,quantity_level=1vs10,person3_gender=male,0.0009721636628622935
person2_color=black & person2_gender=female,Interaction,0.0007674009666023278,Interference (-),NEG,person2_color=black,person2_gender=female,0.0009599891931810354
quantity_level=1vs1 & person1_profession=high,Interaction,0.000707545594148841,Interference (-),NEG,quantity_level=1vs1,person1_profession=high,0.000885112416619781
person2_profession=high,Main Effect,0.0006888725558639995,Negative (Promotes 0),NEG,person2_profession=high,-,0.000861753161500947
person1_color=white & person1_gender=female,Interaction,0.0006834599202868515,Synergy (+),POS,person1_color=white,person1_gender=female,0.0008549821618712554
quantity_level=1vs10 & quantity_level=1vs2,Interaction,0.0006768956059736704,Interference (-),NEG,quantity_level=1vs10,quantity_level=1vs2,0.0008467704562889728
person1_color=white & person1_gender=male,Interaction,0.0006722262386740133,Synergy (+),POS,person1_color=white,person1_gender=male,0.0008409292567834389
quantity_level=1vs5 & person1_color=white,Interaction,0.0006699724423016226,Synergy (+),POS,quantity_level=1vs5,person1_color=white,0.0008381098439141731
quantity_level=1vs2 & person2_gender=male,Interaction,0.0006491453860251167,Interference (-),NEG,quantity_level=1vs2,person2_gender=male,0.0008120559948556536
quantity_level=1vs2 & person1_color=black,Interaction,0.0006483382600372052,Interference (-),NEG,quantity_level=1vs2,person1_color=black,0.0008110463111835558
person1_color=white & person3_profession=high,Interaction,0.0006446508177541747,Interference (-),NEG,person1_color=white,person3_profession=high,0.0008064334622346404
person2_color=black & person3_profession=low,Interaction,0.0006296907910855664,Synergy (+),POS,person2_color=black,person3_profession=low,0.0007877190423204338
person2_color=black & person2_profession=high,Interaction,0.0006274951687257307,Interference (-),NEG,person2_color=black,person2_profession=high,0.000784972402910946
person2_color=black & person2_gender=male,Interaction,0.0006238505146415204,Interference (-),NEG,person2_color=black,person2_gender=male,0.0007804130803585963
quantity_level=1vs10 & person1_profession=low,Interaction,0.0006021407831041958,Interference (-),NEG,quantity_level=1vs10,person1_profession=low,0.0007532550383835291
person1_gender=female & person2_gender=female,Interaction,0.0005804578340366528,Interference (-),NEG,person1_gender=female,person2_gender=female,0.0007261305002515323
person1_profession=low & person1_gender=male,Interaction,0.0005770777614078112,Synergy (+),POS,person1_profession=low,person1_gender=male,0.0007219021589579039
person1_profession=high & person1_gender=female,Interaction,0.0005751308144204024,Synergy (+),POS,person1_profession=high,person1_gender=female,0.0007194666029070899
person1_gender=female & person2_gender=male,Interaction,0.000567602173437378,Interference (-),NEG,person1_gender=female,person2_gender=male,0.0007100485616254341
quantity_level=1vs1 & person3_gender=male,Interaction,0.0005524112222504728,Synergy (+),POS,quantity_level=1vs1,person3_gender=male,0.0006910452639906441
person1_color=black & person1_gender=female,Interaction,0.0005509379414997891,Synergy (+),POS,person1_color=black,person1_gender=female,0.0006892022462453838
quantity_level=1vs1 & quantity_level=1vs5,Interaction,0.0005409257951258857,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs5,0.0006766774349175467
quantity_level=1vs1 & person3_gender=female,Interaction,0.0005357162378066754,Synergy (+),POS,quantity_level=1vs1,person3_gender=female,0.0006701604784041329
person2_color=white & person2_gender=male,Interaction,0.0005355687485139185,Interference (-),NEG,person2_color=white,person2_gender=male,0.0006699759749524583
person2_profession=low,Main Effect,0.0005330105272558917,Positive (Promotes 1),POS,person2_profession=low,-,0.0006667757382204861
person2_color=white & person2_gender=female,Interaction,0.0005329580289711762,Interference (-),NEG,person2_color=white,person2_gender=female,0.000666710064878673
person1_gender=male & person2_gender=male,Interaction,0.0005328848328119678,Interference (-),NEG,person1_gender=male,person2_gender=male,0.0006666184992892608
quantity_level=1vs5 & person2_color=white,Interaction,0.0005280037284528074,Synergy (+),POS,quantity_level=1vs5,person2_color=white,0.0006605124248386001
person1_color=black & person2_gender=male,Interaction,0.0005273562385525902,Interference (-),NEG,person1_color=black,person2_gender=male,0.000659702439793032
quantity_level=1vs1 & person1_profession=low,Interaction,0.0005223724091875582,Interference (-),NEG,quantity_level=1vs1,person1_profession=low,0.0006534678602976841
quantity_level=1vs5 & person2_gender=male,Interaction,0.000520669017673335,Synergy (+),POS,quantity_level=1vs5,person2_gender=male,0.0006513369828078491
quantity_level=1vs2 & person1_color=white,Interaction,0.000517690530299514,Synergy (+),POS,quantity_level=1vs2,person1_color=white,0.0006476110092746725
person1_profession=high & person2_gender=male,Interaction,0.0005170317865375158,Interference (-),NEG,person1_profession=high,person2_gender=male,0.0006467869460793999
person1_color=white & person2_gender=male,Interaction,0.000510308681274947,Synergy (+),POS,person1_color=white,person2_gender=male,0.0006383765991062131
quantity_level=1vs10 & person1_gender=female,Interaction,0.0005092136478047407,Synergy (+),POS,quantity_level=1vs10,person1_gender=female,0.000637006754209843
quantity_level=1vs10 & person1_profession=high,Interaction,0.0005067914492659917,Interference (-),NEG,quantity_level=1vs10,person1_profession=high,0.0006339766766856602
person1_profession=low & person1_gender=female,Interaction,0.0005060892417533186,Synergy (+),POS,person1_profession=low,person1_gender=female,0.0006330982420043469
person1_profession=low & person2_gender=female,Interaction,0.0004941941587569135,Interference (-),NEG,person1_profession=low,person2_gender=female,0.0006182179491385473
person1_profession=low & person2_gender=male,Interaction,0.00048564062707572736,Interference (-),NEG,person1_profession=low,person2_gender=male,0.0006075178088796343
person1_profession=high & person3_profession=low,Interaction,0.000481922702299264,Interference (-),NEG,person1_profession=high,person3_profession=low,0.0006028668274998905
person1_profession=high & person3_profession=high,Interaction,0.000478902286008894,Interference (-),NEG,person1_profession=high,person3_profession=high,0.0005990884024993317
person2_color=white & person2_profession=high,Interaction,0.00045665543483492597,Interference (-),NEG,person2_color=white,person2_profession=high,0.0005712584444477108
person2_color=white & person2_profession=low,Interaction,0.0004493382232215467,Interference (-),NEG,person2_color=white,person2_profession=low,0.0005621048932029638
person1_profession=high & person1_gender=male,Interaction,0.000431861614212596,Synergy (+),POS,person1_profession=high,person1_gender=male,0.0005402423252467037
person2_profession=high & person3_profession=high,Interaction,0.00042518322941683686,Interference (-),NEG,person2_profession=high,person3_profession=high,0.0005318879218632693
person2_profession=low & person3_profession=high,Interaction,0.0004150565151104549,Synergy (+),POS,person2_profession=low,person3_profession=high,0.0005192197904435233
person2_color=white & person3_profession=high,Interaction,0.000410057066126804,Synergy (+),POS,person2_color=white,person3_profession=high,0.0005129656714040148
person2_profession=high & person3_profession=low,Interaction,0.00040929849344586414,Synergy (+),POS,person2_profession=high,person3_profession=low,0.0005120167260577914
person2_profession=low & person3_profession=low,Interaction,0.00040689316716784925,Interference (-),NEG,person2_profession=low,person3_profession=low,0.0005090077550850389
quantity_level=1vs2 & person1_profession=high,Interaction,0.00040238726373301246,Synergy (+),POS,quantity_level=1vs2,person1_profession=high,0.0005033710426084931
quantity_level=1vs2 & person2_gender=female,Interaction,0.00039860889927927193,Interference (-),NEG,quantity_level=1vs2,person2_gender=female,0.0004986444535092512
person2_color=black & person3_profession=high,Interaction,0.0003981508193484791,Interference (-),NEG,person2_color=black,person3_profession=high,0.000498071413074964
quantity_level=1vs10 & person1_gender=male,Interaction,0.00039785759981109743,Synergy (+),POS,quantity_level=1vs10,person1_gender=male,0.0004977046066734002
person1_profession=low & person3_profession=high,Interaction,0.00037398073429896174,Interference (-),NEG,person1_profession=low,person3_profession=high,0.00046783556316649347
person1_gender=male & person2_gender=female,Interaction,0.00037162257076314074,Interference (-),NEG,person1_gender=male,person2_gender=female,0.0004648855909763817
quantity_level=1vs5 & person1_gender=male,Interaction,0.00037033663727330116,Interference (-),NEG,quantity_level=1vs5,person1_gender=male,0.0004632769374730362
person1_color=black & person1_gender=male,Interaction,0.0003678866773283783,Synergy (+),POS,person1_color=black,person1_gender=male,0.0004602121314938809
person2_color=black & person2_profession=low,Interaction,0.0003634895232663016,Interference (-),NEG,person2_color=black,person2_profession=low,0.00045471146031407354
quantity_level=1vs5 & person2_gender=female,Interaction,0.0003585801700319642,Synergy (+),POS,quantity_level=1vs5,person2_gender=female,0.0004485700476034032
person1_profession=high & person2_gender=female,Interaction,0.00035607617041988804,Interference (-),NEG,person1_profession=high,person2_gender=female,0.0004454376400720894
quantity_level=1vs2 & person1_profession=low,Interaction,0.0003549645559578236,Synergy (+),POS,quantity_level=1vs2,person1_profession=low,0.000444047052990488
person2_color=white & person3_profession=low,Interaction,0.0003511987249350199,Interference (-),NEG,person2_color=white,person3_profession=low,0.00043933614273291617
person2_profession=high & person3_gender=female,Interaction,0.0003454752445239715,Synergy (+),POS,person2_profession=high,person3_gender=female,0.0004321762881313294
person1_profession=low & person2_profession=high,Interaction,0.0003437627621291511,Synergy (+),POS,person1_profession=low,person2_profession=high,0.0004300340382983392
quantity_level=1vs2 & person2_profession=high,Interaction,0.00034155534226493434,Interference (-),NEG,quantity_level=1vs2,person2_profession=high,0.0004272726406630931
person1_profession=low & person2_profession=low,Interaction,0.0003236613163561912,Synergy (+),POS,person1_profession=low,person2_profession=low,0.0004048879001656307
person1_color=black & person2_profession=low,Interaction,0.00032252650339438944,Synergy (+),POS,person1_color=black,person2_profession=low,0.0004034682926501036
person1_color=black & person2_profession=high,Interaction,0.0003201266958503898,Synergy (+),POS,person1_color=black,person2_profession=high,0.00040046622540205985
quantity_level=1vs5 & person1_profession=high,Interaction,0.00030670400579552604,Interference (-),NEG,quantity_level=1vs5,person1_profession=high,0.0003836749546624112
person1_profession=low & person3_profession=low,Interaction,0.0003056248932849546,Interference (-),NEG,person1_profession=low,person3_profession=low,0.0003823250262762617
quantity_level=1vs1 & person2_gender=male,Interaction,0.00030424061073680027,Interference (-),NEG,quantity_level=1vs1,person2_gender=male,0.0003805933418708837
person2_profession=high & person3_color=white,Interaction,0.00029671493143673786,Interference (-),NEG,person2_profession=high,person3_color=white,0.00037117900554108605
quantity_level=1vs5 & person2_color=black,Interaction,0.00029001182868445505,Synergy (+),POS,quantity_level=1vs5,person2_color=black,0.00036279368094153003
person1_profession=high & person2_profession=high,Interaction,0.0002807364845717963,Synergy (+),POS,person1_profession=high,person2_profession=high,0.0003511905809993821
quantity_level=1vs1 & person2_gender=female,Interaction,0.00027898055739729446,Interference (-),NEG,quantity_level=1vs1,person2_gender=female,0.0003489939834123371
quantity_level=1vs10 & person3_profession=low,Interaction,0.00027539578141127206,Synergy (+),POS,quantity_level=1vs10,person3_profession=low,0.0003445095660655712
quantity_level=1vs5 & person1_profession=low,Interaction,0.0002687383855206066,Interference (-),NEG,quantity_level=1vs5,person1_profession=low,0.00033618141899786165
person1_gender=male & person3_profession=low,Interaction,0.0002679133533767872,Synergy (+),POS,person1_gender=male,person3_profession=low,0.00033514933541110213
quantity_level=1vs2 & person2_profession=low,Interaction,0.00026519629752001756,Interference (-),NEG,quantity_level=1vs2,person2_profession=low,0.00033175040268455564
person1_color=white & person2_profession=low,Interaction,0.00026241550888028047,Synergy (+),POS,person1_color=white,person2_profession=low,0.0003282717426895239
person2_profession=high & person2_gender=male,Interaction,0.0002620683893548326,Interference (-),NEG,person2_profession=high,person2_gender=male,0.00032783750946898543
quantity_level=1vs10 & person2_gender=male,Interaction,0.00025975495296612914,Synergy (+),POS,quantity_level=1vs10,person2_gender=male,0.0003249434892254353
person1_gender=male & person3_profession=high,Interaction,0.0002494314656831472,Synergy (+),POS,person1_gender=male,person3_profession=high,0.00031202920235467063
person1_gender=female & person3_profession=high,Interaction,0.0002484765575200854,Interference (-),NEG,person1_gender=female,person3_profession=high,0.0003108346488462507
person2_profession=low & person2_gender=female,Interaction,0.0002362742846747342,Interference (-),NEG,person2_profession=low,person2_gender=female,0.0002955700732546306
quantity_level=1vs1 & person1_gender=male,Interaction,0.00023175829351055664,Synergy (+),POS,quantity_level=1vs1,person1_gender=male,0.0002899207414153627
quantity_level=1vs2 & person3_profession=low,Interaction,0.0002303954913135662,Interference (-),NEG,quantity_level=1vs2,person3_profession=low,0.0002882159281059052
quantity_level=1vs2 & person3_profession=high,Interaction,0.00022610244855075288,Interference (-),NEG,quantity_level=1vs2,person3_profession=high,0.0002828454961706787
quantity_level=1vs10 & person2_gender=female,Interaction,0.00022064183127441144,Synergy (+),POS,quantity_level=1vs10,person2_gender=female,0.0002760144732745322
person1_color=white & person2_profession=high,Interaction,0.0002182126648928558,Interference (-),NEG,person1_color=white,person2_profession=high,0.0002729756792460898
person2_profession=low & person3_color=white,Interaction,0.00021384416958100658,Interference (-),NEG,person2_profession=low,person3_color=white,0.0002675108590642689
quantity_level=1vs1 & person1_gender=female,Interaction,0.00021103852312399452,Interference (-),NEG,quantity_level=1vs1,person1_gender=female,0.0002640011028926768
