Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
quantity_level=1vs5 & person3_color=black,Interaction,0.097079776,0.09179701637476682,0.10260913856327533,0.005406061094254254,Synergy (+),POS,quantity_level=1vs5,person3_color=black,0.005187865
quantity_level=1vs2 & person3_profession=high,Interaction,0.09701666,0.09309282507747411,0.101107675768435,0.004007425345480445,Synergy (+),POS,quantity_level=1vs2,person3_profession=high,0.005184492
quantity_level=1vs2 & person3_gender=female,Interaction,0.09648718,0.09235104750841856,0.10097518656402826,0.00431206952780485,Synergy (+),POS,quantity_level=1vs2,person3_gender=female,0.0051561967
quantity_level=1vs2 & person2_gender=female,Interaction,0.09270893,0.08848721776157617,0.0970087481662631,0.004260765202343468,Interference (-),NEG,quantity_level=1vs2,person2_gender=female,0.00495429
quantity_level=1vs10 & person2_gender=female,Interaction,0.09205397,0.0883034661412239,0.09593774173408746,0.00381713779643178,Interference (-),NEG,quantity_level=1vs10,person2_gender=female,0.0049192896
quantity_level=1vs2 & person1_profession=high,Interaction,0.08780388,0.08410675469785929,0.09132962767034769,0.0036114364862442003,Synergy (+),POS,quantity_level=1vs2,person1_profession=high,0.004692168
quantity_level=1vs2 & person2_profession=high,Interaction,0.08739923,0.08363181464374066,0.09119066502898932,0.003779425192624329,Interference (-),NEG,quantity_level=1vs2,person2_profession=high,0.004670544
quantity_level=1vs2 & person1_color=black,Interaction,0.08599929,0.0818920673802495,0.09003063235431909,0.004069282487034795,Synergy (+),POS,quantity_level=1vs2,person1_color=black,0.0045957323
quantity_level=1vs10 & person1_profession=high,Interaction,0.08458388,0.08065235987305641,0.08817027006298303,0.0037589550949633094,Interference (-),NEG,quantity_level=1vs10,person1_profession=high,0.004520094
quantity_level=1vs2 & person1_gender=female,Interaction,0.08445382,0.08070241808891296,0.08840014394372701,0.0038488629274070277,Synergy (+),POS,quantity_level=1vs2,person1_gender=female,0.004513144
quantity_level=1vs5 & person3_profession=high,Interaction,0.08378538,0.07985394205898047,0.08825973328202963,0.004202895611524579,Synergy (+),POS,quantity_level=1vs5,person3_profession=high,0.0044774227
quantity_level=1vs10 & person2_color=black,Interaction,0.08295623,0.07910730820149184,0.0869326950982213,0.003912693448364729,Synergy (+),POS,quantity_level=1vs10,person2_color=black,0.004433114
quantity_level=1vs10 & person3_profession=high,Interaction,0.08151115,0.0781940583139658,0.08522145319730043,0.003513697441667317,Synergy (+),POS,quantity_level=1vs10,person3_profession=high,0.0043558897
quantity_level=1vs5 & person2_profession=high,Interaction,0.07680611,0.07278013732284308,0.0812613794580102,0.004240621067583557,Synergy (+),POS,quantity_level=1vs5,person2_profession=high,0.0041044564
quantity_level=1vs5 & person1_profession=high,Interaction,0.075923815,0.07197479493916034,0.08013663720339537,0.004080921132117513,Synergy (+),POS,quantity_level=1vs5,person1_profession=high,0.0040573073
quantity_level=1vs10 & quantity_level=1vs2,Interaction,0.020628924,0.019576482381671666,0.021828529750928284,0.0011260236846283092,Interference (-),NEG,quantity_level=1vs10,quantity_level=1vs2,0.001102393
quantity_level=1vs1 & quantity_level=1vs5,Interaction,0.020161498,0.019371587922796606,0.020987752825021744,0.0008080824511125691,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs5,0.0010774141
quantity_level=1vs10 & quantity_level=1vs5,Interaction,0.017997125,0.01698699393309653,0.019032854447141288,0.001022930257022379,Synergy (+),POS,quantity_level=1vs10,quantity_level=1vs5,0.0009617518
quantity_level=1vs1 & quantity_level=1vs2,Interaction,0.009642362,0.009089531074278057,0.010165597801096738,0.0005380333634093402,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs2,0.00051528
quantity_level=1vs1 & quantity_level=1vs10,Interaction,0.009623047,0.009174001216888428,0.010084954462945462,0.0004554766230285166,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs10,0.00051424786
quantity_level=1vs2 & quantity_level=1vs5,Interaction,0.008294232,0.007967634545639157,0.00865584248676896,0.000344103970564902,Synergy (+),POS,quantity_level=1vs2,quantity_level=1vs5,0.00044323705
person3_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_gender=male,-,0.0
person2_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_color=white,-,0.0
person1_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_gender=male,-,0.0
person1_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_color=white,-,0.0
person1_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_profession=low,-,0.0
person2_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_gender=male,-,0.0
person2_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_profession=low,-,0.0
person3_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_color=white,-,0.0
person3_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_profession=low,-,0.0
