Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_color=black & person2_gender=female,Interaction,0.1523756,0.1448500517755747,0.16012915931642055,0.007639553770422927,Interference (-),NEG,person1_color=black,person2_gender=female,0.008903581
person1_color=black & person3_profession=high,Interaction,0.15151209,0.14530231282114983,0.1575174756348133,0.006107581406831736,Synergy (+),POS,person1_color=black,person3_profession=high,0.008853124
person2_profession=high & person3_gender=female,Interaction,0.15091665,0.1444264564663172,0.15797039605677127,0.00677196979522704,Interference (-),NEG,person2_profession=high,person3_gender=female,0.008818332
quantity_level=1vs10 & person2_profession=high,Interaction,0.14983307,0.14155649431049824,0.15764114707708357,0.008042326383292664,Synergy (+),POS,quantity_level=1vs10,person2_profession=high,0.008755016
quantity_level=1vs10 & person2_color=black,Interaction,0.14626527,0.13830590024590492,0.15455294772982597,0.008123523741960528,Interference (-),NEG,quantity_level=1vs10,person2_color=black,0.008546543
person3_profession=high & person3_gender=female,Interaction,0.14526321,0.13889296688139438,0.15186160542070865,0.006484319269657132,Synergy (+),POS,person3_profession=high,person3_gender=female,0.008487991
person1_color=black & person3_gender=female,Interaction,0.14295116,0.13643226586282253,0.15003554299473762,0.0068016385659575435,Interference (-),NEG,person1_color=black,person3_gender=female,0.008352894
quantity_level=1vs10 & person3_color=black,Interaction,0.13126336,0.12477100733667612,0.13811121098697185,0.006670101825147864,Interference (-),NEG,quantity_level=1vs10,person3_color=black,0.007669955
quantity_level=1vs1 & person3_color=black,Interaction,0.12956783,0.11578415241092443,0.14262535497546194,0.013420601282268754,Interference (-),NEG,quantity_level=1vs1,person3_color=black,0.007570882
quantity_level=1vs5 & person2_color=black,Interaction,0.12872998,0.12086565867066383,0.1368781991302967,0.008006270229816433,Interference (-),NEG,quantity_level=1vs5,person2_color=black,0.007521925
quantity_level=1vs5,Main Effect,0.1283038,0.12128072697669268,0.1353343427181244,0.0070268078707158566,Negative (Promotes 0),NEG,quantity_level=1vs5,-,0.007497022
quantity_level=1vs5 & person3_color=black,Interaction,0.12495062,0.11629507131874561,0.13476638905704022,0.009235658869147303,Interference (-),NEG,quantity_level=1vs5,person3_color=black,0.00730109
quantity_level=1vs5 & person1_profession=high,Interaction,0.124393255,0.11668189354240895,0.13167520500719546,0.007496655732393255,Interference (-),NEG,quantity_level=1vs5,person1_profession=high,0.007268522
quantity_level=1vs10 & person3_gender=female,Interaction,0.12287525,0.11714219246059657,0.12842441983520986,0.005641113687306645,Interference (-),NEG,quantity_level=1vs10,person3_gender=female,0.0071798223
quantity_level=1vs2 & person2_gender=female,Interaction,0.121108375,0.11394642293453217,0.12837544754147528,0.00721451230347156,Interference (-),NEG,quantity_level=1vs2,person2_gender=female,0.0070765805
quantity_level=1vs2 & person1_color=black,Interaction,0.118709594,0.11205607894808053,0.12536766305565833,0.006655792053788898,Interference (-),NEG,quantity_level=1vs2,person1_color=black,0.0069364156
quantity_level=1vs2 & person2_profession=high,Interaction,0.11623853,0.10953283198177814,0.12274830602109432,0.00660773701965809,Synergy (+),POS,quantity_level=1vs2,person2_profession=high,0.0067920266
quantity_level=1vs1 & person2_color=black,Interaction,0.11481984,0.09894603006541729,0.12862296253442765,0.01483846623450518,Synergy (+),POS,quantity_level=1vs1,person2_color=black,0.00670913
quantity_level=1vs10 & person1_gender=female,Interaction,0.10892957,0.10427085217088461,0.11399097144603729,0.004860059637576339,Synergy (+),POS,quantity_level=1vs10,person1_gender=female,0.006364951
quantity_level=1vs1 & person2_profession=high,Interaction,0.108273156,0.09316790532320737,0.12376052774488926,0.015296311210840942,Interference (-),NEG,quantity_level=1vs1,person2_profession=high,0.006326596
quantity_level=1vs10 & person3_profession=high,Interaction,0.107960805,0.10284551903605461,0.11314391363412142,0.005149197299033403,Interference (-),NEG,quantity_level=1vs10,person3_profession=high,0.0063083447
quantity_level=1vs10 & person1_profession=high,Interaction,0.10649944,0.10059722531586886,0.11290118638426065,0.006151980534195897,Interference (-),NEG,quantity_level=1vs10,person1_profession=high,0.0062229545
quantity_level=1vs2 & person1_gender=female,Interaction,0.10252874,0.09663668628782034,0.10910516493022442,0.00623423932120204,Synergy (+),POS,quantity_level=1vs2,person1_gender=female,0.005990939
quantity_level=1vs5 & person2_gender=female,Interaction,0.10129547,0.09484244342893362,0.1075224770233035,0.00634001679718494,Synergy (+),POS,quantity_level=1vs5,person2_gender=female,0.005918877
quantity_level=1vs5 & person1_color=black,Interaction,0.09816392,0.09240614864975213,0.10385688878595829,0.005725370068103079,Interference (-),NEG,quantity_level=1vs5,person1_color=black,0.0057358947
quantity_level=1vs2 & person3_color=black,Interaction,0.09743322,0.09159664083272219,0.10403348561376333,0.0062184223905205685,Interference (-),NEG,quantity_level=1vs2,person3_color=black,0.0056931986
quantity_level=1vs10 & person2_gender=female,Interaction,0.0970735,0.09288128186017275,0.10169342383742333,0.004406070988625291,Interference (-),NEG,quantity_level=1vs10,person2_gender=female,0.0056721796
quantity_level=1vs2 & person1_profession=high,Interaction,0.09457449,0.08863343577831984,0.10087032914161682,0.006118446681648494,Interference (-),NEG,quantity_level=1vs2,person1_profession=high,0.005526158
quantity_level=1vs1 & person2_gender=female,Interaction,0.09378415,0.07795596327632666,0.11139561440795659,0.016719825565814965,Interference (-),NEG,quantity_level=1vs1,person2_gender=female,0.005479977
quantity_level=1vs2 & person2_color=black,Interaction,0.089909494,0.08490829989314079,0.09520485904067755,0.005148279573768379,Interference (-),NEG,quantity_level=1vs2,person2_color=black,0.005253574
quantity_level=1vs5 & person3_gender=female,Interaction,0.08452865,0.08018466122448445,0.08901499453932046,0.004415166657418007,Interference (-),NEG,quantity_level=1vs5,person3_gender=female,0.0049391612
quantity_level=1vs1 & person1_profession=high,Interaction,0.083986275,0.07065988034009933,0.09687856025993824,0.013109339959919454,Interference (-),NEG,quantity_level=1vs1,person1_profession=high,0.0049074693
quantity_level=1vs5 & person3_profession=high,Interaction,0.08346184,0.07916670851409435,0.08822246436029672,0.004527877923101185,Synergy (+),POS,quantity_level=1vs5,person3_profession=high,0.004876826
quantity_level=1vs10 & person1_color=black,Interaction,0.08340832,0.07970398273319006,0.08746969308704138,0.003882855176925659,Synergy (+),POS,quantity_level=1vs10,person1_color=black,0.0048736986
quantity_level=1vs5 & person1_gender=female,Interaction,0.08034016,0.07609340976923704,0.08446750920265914,0.00418704971671105,Synergy (+),POS,quantity_level=1vs5,person1_gender=female,0.0046944204
quantity_level=1vs5 & person2_profession=high,Interaction,0.07934601,0.07585272490978241,0.08329851254820823,0.0037228938192129107,Synergy (+),POS,quantity_level=1vs5,person2_profession=high,0.0046363305
quantity_level=1vs2 & person3_profession=high,Interaction,0.07684988,0.07218712847679853,0.08132151328027248,0.004567192401736975,Interference (-),NEG,quantity_level=1vs2,person3_profession=high,0.004490477
quantity_level=1vs1 & person1_gender=female,Interaction,0.073667265,0.06158255757763982,0.08676530551165343,0.012591373967006804,Interference (-),NEG,quantity_level=1vs1,person1_gender=female,0.004304511
quantity_level=1vs1 & person1_color=black,Interaction,0.056489892,0.0504851502366364,0.06187212327495217,0.005693486519157888,Interference (-),NEG,quantity_level=1vs1,person1_color=black,0.0033008063
quantity_level=1vs1 & quantity_level=1vs10,Interaction,0.020070205,0.017339577525854112,0.022606045473366976,0.002633233973756432,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs10,0.0011727383
quantity_level=1vs1 & quantity_level=1vs2,Interaction,0.015717296,0.013685637223534285,0.017782421968877315,0.0020483923726715147,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs2,0.00091838994
quantity_level=1vs1 & quantity_level=1vs5,Interaction,0.015564336,0.013506858609616756,0.017647429276257752,0.0020702853333204978,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs5,0.00090945227
quantity_level=1vs10 & quantity_level=1vs5,Interaction,0.012779377,0.01222190698608756,0.01330287882592529,0.0005404859199188653,Synergy (+),POS,quantity_level=1vs10,quantity_level=1vs5,0.00074672204
quantity_level=1vs10 & quantity_level=1vs2,Interaction,0.011367784,0.010765501600690185,0.011982226721011102,0.0006083625601604583,Synergy (+),POS,quantity_level=1vs10,quantity_level=1vs2,0.0006642401
quantity_level=1vs2 & quantity_level=1vs5,Interaction,0.004472382,0.004248529195319861,0.004694451100658625,0.0002229609526693821,Synergy (+),POS,quantity_level=1vs2,quantity_level=1vs5,0.00026132935
person3_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_gender=male,-,0.0
person2_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_color=white,-,0.0
person1_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_gender=male,-,0.0
person1_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_color=white,-,0.0
person1_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person1_profession=low,-,0.0
person2_gender=male,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_gender=male,-,0.0
person2_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person2_profession=low,-,0.0
person3_color=white,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_color=white,-,0.0
person3_profession=low,Main Effect,0.0,0.0,0.0,0.0,Negative (Promotes 0),Unknown,person3_profession=low,-,0.0
