Feature,Type,Importance,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_gender=female & person2_profession=high,Interaction,0.11644466296228509,Synergy (+),POS,person1_gender=female,person2_profession=high,0.009069251054428122
person2_color=black & person2_profession=high,Interaction,0.11489146220389952,Interference (-),NEG,person2_color=black,person2_profession=high,0.008948280567182268
person1_color=black & person2_color=black,Interaction,0.11230678272034347,Interference (-),NEG,person1_color=black,person2_color=black,0.008746973727218364
quantity_level=1vs1 & person1_color=black,Interaction,0.11096073502757138,Synergy (+),POS,quantity_level=1vs1,person1_color=black,0.008642137282623752
person1_profession=high & person3_color=black,Interaction,0.11067766118181166,Interference (-),NEG,person1_profession=high,person3_color=black,0.008620090177081707
quantity_level=1vs1 & person3_color=black,Interaction,0.10969682616680551,Synergy (+),POS,quantity_level=1vs1,person3_color=black,0.008543698191671901
person1_gender=female & person2_color=black,Interaction,0.1078899900060846,Synergy (+),POS,person1_gender=female,person2_color=black,0.008402973401553316
person2_profession=high & person3_color=black,Interaction,0.10730330292141095,Synergy (+),POS,person2_profession=high,person3_color=black,0.008357279487157093
person2_profession=high & person3_gender=female,Interaction,0.106207797146902,Synergy (+),POS,person2_profession=high,person3_gender=female,0.008271956410531285
person1_gender=female & person3_gender=female,Interaction,0.10544683552695848,Interference (-),NEG,person1_gender=female,person3_gender=female,0.008212689186096212
person1_color=black & person1_gender=female,Interaction,0.10339313079629968,Interference (-),NEG,person1_color=black,person1_gender=female,0.008052737125433338
person2_color=black & person2_gender=female,Interaction,0.10124868340816257,Interference (-),NEG,person2_color=black,person2_gender=female,0.007885717605248654
quantity_level=1vs5,Main Effect,0.09745593009462701,Positive (Promotes 1),POS,quantity_level=1vs5,-,0.007590320365796735
person1_profession=high & person3_profession=high,Interaction,0.09731658104411016,Synergy (+),POS,person1_profession=high,person3_profession=high,0.007579467214684581
person2_gender=female & person3_color=black,Interaction,0.09659348001110434,Interference (-),NEG,person2_gender=female,person3_color=black,0.007523148748563294
person1_gender=female & person3_color=black,Interaction,0.09613712545203189,Interference (-),NEG,person1_gender=female,person3_color=black,0.007487605736451169
person3_color=black & person3_profession=high,Interaction,0.09565264102951046,Synergy (+),POS,person3_color=black,person3_profession=high,0.007449871839954516
person1_color=black & person2_profession=high,Interaction,0.09550490637357834,Interference (-),NEG,person1_color=black,person2_profession=high,0.007438365578954629
person1_color=black & person3_profession=high,Interaction,0.09418606638800106,Interference (-),NEG,person1_color=black,person3_profession=high,0.007335648196933499
person2_profession=high & person2_gender=female,Interaction,0.09229705945097927,Interference (-),NEG,person2_profession=high,person2_gender=female,0.007188523565202153
quantity_level=1vs10 & person1_profession=high,Interaction,0.09198136152511772,Synergy (+),POS,quantity_level=1vs10,person1_profession=high,0.007163935544814066
quantity_level=1vs2 & person1_gender=female,Interaction,0.09131728022384619,Interference (-),NEG,quantity_level=1vs2,person1_gender=female,0.007112213809454383
person1_color=black & person3_gender=female,Interaction,0.09129135532294949,Interference (-),NEG,person1_color=black,person3_gender=female,0.007110194657792022
person2_gender=female & person3_profession=high,Interaction,0.09108024354443259,Synergy (+),POS,person2_gender=female,person3_profession=high,0.007093752292197845
quantity_level=1vs1 & person2_color=black,Interaction,0.09086857202740257,Interference (-),NEG,quantity_level=1vs1,person2_color=black,0.007077266331569159
person1_profession=high & person2_gender=female,Interaction,0.09082169291265213,Synergy (+),POS,person1_profession=high,person2_gender=female,0.007073615168432392
person3_profession=high & person3_gender=female,Interaction,0.08881261803754824,Interference (-),NEG,person3_profession=high,person3_gender=female,0.006917139088155853
quantity_level=1vs2 & person1_profession=high,Interaction,0.08689999866287904,Interference (-),NEG,quantity_level=1vs2,person1_profession=high,0.006768175410137768
person1_color=black & person1_profession=high,Interaction,0.08430842947444121,Interference (-),NEG,person1_color=black,person1_profession=high,0.0065663319679657925
quantity_level=1vs1 & person3_profession=high,Interaction,0.08417054506850834,Interference (-),NEG,quantity_level=1vs1,person3_profession=high,0.0065555928901748165
quantity_level=1vs1,Main Effect,0.08369729053283137,Positive (Promotes 1),POS,quantity_level=1vs1,-,0.006518733629410831
person1_color=black & person2_gender=female,Interaction,0.07795111848863312,Interference (-),NEG,person1_color=black,person2_gender=female,0.006071195068647001
quantity_level=1vs2 & person2_color=black,Interaction,0.07611042995974346,Synergy (+),POS,quantity_level=1vs2,person2_color=black,0.005927833698904249
quantity_level=1vs2 & person3_color=black,Interaction,0.07427510741382808,Synergy (+),POS,quantity_level=1vs2,person3_color=black,0.005784890256832113
quantity_level=1vs2 & person3_gender=female,Interaction,0.07239891880156198,Synergy (+),POS,quantity_level=1vs2,person3_gender=female,0.005638763975753766
quantity_level=1vs10 & person1_gender=female,Interaction,0.07233224450547569,Interference (-),NEG,quantity_level=1vs10,person1_gender=female,0.005633571071976976
person3_profession=low,Main Effect,0.07121379162197874,Negative (Promotes 0),NEG,person3_profession=low,-,0.0055464607679498335
quantity_level=1vs1 & person3_gender=female,Interaction,0.06927262765164605,Synergy (+),POS,quantity_level=1vs1,person3_gender=female,0.005395273904276573
quantity_level=1vs2 & person1_color=black,Interaction,0.06832869609815602,Synergy (+),POS,quantity_level=1vs2,person1_color=black,0.0053217561318083745
quantity_level=1vs2 & person2_gender=female,Interaction,0.06824833487240455,Interference (-),NEG,quantity_level=1vs2,person2_gender=female,0.005315497226394927
quantity_level=1vs1 & person2_profession=high,Interaction,0.06752250136598716,Synergy (+),POS,quantity_level=1vs1,person2_profession=high,0.005258965942556292
quantity_level=1vs2 & person2_profession=high,Interaction,0.06738880825341434,Synergy (+),POS,quantity_level=1vs2,person2_profession=high,0.005248553302154185
quantity_level=1vs10 & person1_color=black,Interaction,0.06706968692058586,Synergy (+),POS,quantity_level=1vs10,person1_color=black,0.005223698650935154
quantity_level=1vs1 & person1_gender=female,Interaction,0.0669634080564286,Interference (-),NEG,quantity_level=1vs1,person1_gender=female,0.005215421159495861
quantity_level=1vs5 & person3_color=black,Interaction,0.06465978226490587,Synergy (+),POS,quantity_level=1vs5,person3_color=black,0.005036004086121343
quantity_level=1vs5 & person3_gender=female,Interaction,0.0642750032065431,Interference (-),NEG,quantity_level=1vs5,person3_gender=female,0.005006035706360489
quantity_level=1vs5 & person3_profession=high,Interaction,0.06057019524709784,Interference (-),NEG,quantity_level=1vs5,person3_profession=high,0.004717488059453432
quantity_level=1vs5 & person1_color=black,Interaction,0.05927232542162064,Interference (-),NEG,quantity_level=1vs5,person1_color=black,0.004616403930874419
quantity_level=1vs1 & person1_profession=high,Interaction,0.05911634110851212,Interference (-),NEG,quantity_level=1vs1,person1_profession=high,0.004604255148266908
quantity_level=1vs10 & person3_profession=high,Interaction,0.05867909825604257,Interference (-),NEG,quantity_level=1vs10,person3_profession=high,0.004570200644608934
quantity_level=1vs10 & person2_gender=female,Interaction,0.05811745978207151,Synergy (+),POS,quantity_level=1vs10,person2_gender=female,0.004526457632325759
quantity_level=1vs1 & person2_gender=female,Interaction,0.05758167141424755,Interference (-),NEG,quantity_level=1vs1,person2_gender=female,0.004484727946342542
quantity_level=1vs10 & person2_profession=high,Interaction,0.055066365293273155,Synergy (+),POS,quantity_level=1vs10,person2_profession=high,0.004288824225987019
quantity_level=1vs5 & person1_gender=female,Interaction,0.054272523646026104,Interference (-),NEG,quantity_level=1vs5,person1_gender=female,0.0042269961523493625
quantity_level=1vs10 & person2_color=black,Interaction,0.0537671668258773,Synergy (+),POS,quantity_level=1vs10,person2_color=black,0.0041876366166059215
quantity_level=1vs5 & person2_color=black,Interaction,0.05211629857814652,Interference (-),NEG,quantity_level=1vs5,person2_color=black,0.004059059331777475
quantity_level=1vs5 & person2_profession=high,Interaction,0.05168731911582872,Synergy (+),POS,quantity_level=1vs5,person2_profession=high,0.004025648419315013
quantity_level=1vs5 & person1_profession=high,Interaction,0.05071644566929026,Interference (-),NEG,quantity_level=1vs5,person1_profession=high,0.003950032287113342
quantity_level=1vs10 & person3_color=black,Interaction,0.050490379813077677,Synergy (+),POS,quantity_level=1vs10,person3_color=black,0.0039324252285099755
person2_color=black & person3_profession=low,Interaction,0.04875193188074283,Synergy (+),POS,person2_color=black,person3_profession=low,0.003797026831174215
quantity_level=1vs2 & person3_profession=high,Interaction,0.04644282905826584,Interference (-),NEG,quantity_level=1vs2,person3_profession=high,0.0036171831811967563
person3_color=black & person3_profession=low,Interaction,0.04550940373458143,Synergy (+),POS,person3_color=black,person3_profession=low,0.0035444836826907865
person1_profession=low,Main Effect,0.044769795364728394,Positive (Promotes 1),POS,person1_profession=low,-,0.0034868795485251355
person3_color=white,Main Effect,0.04130179814978404,Positive (Promotes 1),POS,person3_color=white,-,0.0032167758220145027
person2_gender=male,Main Effect,0.03972036396271482,Negative (Promotes 0),NEG,person2_gender=male,-,0.0030936063842427475
quantity_level=1vs5 & person2_gender=female,Interaction,0.039610035419510546,Interference (-),NEG,quantity_level=1vs5,person2_gender=female,0.003085013484994862
quantity_level=1vs10 & person3_gender=female,Interaction,0.039397984674955935,Interference (-),NEG,quantity_level=1vs10,person3_gender=female,0.003068497988365643
person2_color=white & person3_color=black,Interaction,0.038618945951417495,Synergy (+),POS,person2_color=white,person3_color=black,0.003007822835162789
person2_color=black & person3_color=white,Interaction,0.03649766880444114,Synergy (+),POS,person2_color=black,person3_color=white,0.002842607920949154
person2_color=white,Main Effect,0.029908284816845706,Positive (Promotes 1),POS,person2_color=white,-,0.00232939609863586
person1_profession=low & person3_color=black,Interaction,0.029562912983617528,Interference (-),NEG,person1_profession=low,person3_color=black,0.0023024969365532753
person1_gender=male & person3_profession=high,Interaction,0.029048308154332774,Synergy (+),POS,person1_gender=male,person3_profession=high,0.0022624171229158213
person3_gender=male,Main Effect,0.027889214497926296,Positive (Promotes 1),POS,person3_gender=male,-,0.0021721415267818007
person1_profession=low & person2_color=black,Interaction,0.02524152369770364,Interference (-),NEG,person1_profession=low,person2_color=black,0.0019659270728871097
person1_color=black & person1_gender=male,Interaction,0.025105728298212948,Interference (-),NEG,person1_color=black,person1_gender=male,0.0019553506966180113
person1_profession=high & person2_color=white,Interaction,0.02503884706676578,Interference (-),NEG,person1_profession=high,person2_color=white,0.0019501416757544262
person1_color=white,Main Effect,0.024844058127803884,Negative (Promotes 0),NEG,person1_color=white,-,0.0019349706086987958
person1_gender=female & person3_profession=low,Interaction,0.02364631727917512,Synergy (+),POS,person1_gender=female,person3_profession=low,0.0018416849897788777
person1_gender=male & person2_color=black,Interaction,0.023508829489225815,Interference (-),NEG,person1_gender=male,person2_color=black,0.0018309768022823619
person1_gender=female & person3_gender=male,Interaction,0.023197737214466316,Interference (-),NEG,person1_gender=female,person3_gender=male,0.001806747491388132
person3_color=white & person3_gender=female,Interaction,0.022682315791661318,Interference (-),NEG,person3_color=white,person3_gender=female,0.0017666040776555243
person3_color=black & person3_gender=male,Interaction,0.0223341377226144,Interference (-),NEG,person3_color=black,person3_gender=male,0.0017394863528968098
person2_profession=low,Main Effect,0.021808461117265716,Positive (Promotes 1),POS,person2_profession=low,-,0.0016985442179284526
person1_gender=male & person3_gender=female,Interaction,0.02150880675955713,Interference (-),NEG,person1_gender=male,person3_gender=female,0.0016752057451253429
person1_profession=high & person2_profession=low,Interaction,0.020699911075150162,Synergy (+),POS,person1_profession=high,person2_profession=low,0.0016122051931712674
person2_profession=low & person3_profession=high,Interaction,0.02026247903774872,Interference (-),NEG,person2_profession=low,person3_profession=high,0.0015781359549123307
person1_profession=low & person3_gender=female,Interaction,0.02011571466397759,Synergy (+),POS,person1_profession=low,person3_gender=female,0.001566705263992581
person2_color=black & person3_gender=male,Interaction,0.019541158779781145,Synergy (+),POS,person2_color=black,person3_gender=male,0.0015219561838199312
person1_profession=low & person2_profession=high,Interaction,0.019294419410398316,Synergy (+),POS,person1_profession=low,person2_profession=high,0.0015027389760148046
person1_gender=male,Main Effect,0.019155280942606722,Negative (Promotes 0),NEG,person1_gender=male,-,0.0014919022260631205
person2_color=black & person2_profession=low,Interaction,0.01907114301471369,Interference (-),NEG,person2_color=black,person2_profession=low,0.0014853491735500274
person2_profession=high & person2_gender=male,Interaction,0.018728815624964597,Interference (-),NEG,person2_profession=high,person2_gender=male,0.0014586871268622615
person1_profession=high & person3_gender=male,Interaction,0.018664817704123864,Synergy (+),POS,person1_profession=high,person3_gender=male,0.0014537026716171637
person2_color=white & person2_gender=female,Interaction,0.018538492190877456,Synergy (+),POS,person2_color=white,person2_gender=female,0.0014438638540615473
quantity_level=1vs10 & person1_color=white,Interaction,0.018255275450269302,Interference (-),NEG,quantity_level=1vs10,person1_color=white,0.0014218056192051836
quantity_level=1vs2 & person3_profession=low,Interaction,0.018144244488665175,Synergy (+),POS,quantity_level=1vs2,person3_profession=low,0.0014131580123506854
person1_gender=female & person3_color=white,Interaction,0.01813821559205454,Interference (-),NEG,person1_gender=female,person3_color=white,0.001412688453887875
person1_gender=male & person3_color=black,Interaction,0.017902408996745757,Synergy (+),POS,person1_gender=male,person3_color=black,0.001394322741293233
person1_color=black & person3_profession=low,Interaction,0.01724433239261632,Synergy (+),POS,person1_color=black,person3_profession=low,0.0013430686796293814
person2_profession=low & person3_gender=female,Interaction,0.017130237799167915,Synergy (+),POS,person2_profession=low,person3_gender=female,0.0013341824629010833
quantity_level=1vs2 & person2_gender=male,Interaction,0.016519723851717957,Synergy (+),POS,quantity_level=1vs2,person2_gender=male,0.0012866328017934125
person1_gender=female & person2_profession=low,Interaction,0.016360136091417374,Interference (-),NEG,person1_gender=female,person2_profession=low,0.00127420336598622
person2_profession=low & person3_color=black,Interaction,0.01632308246141921,Interference (-),NEG,person2_profession=low,person3_color=black,0.0012713174572259356
person3_profession=low & person3_gender=female,Interaction,0.016287644193701094,Synergy (+),POS,person3_profession=low,person3_gender=female,0.0012685573603808467
person1_profession=high & person3_color=white,Interaction,0.015793810043568543,Synergy (+),POS,person1_profession=high,person3_color=white,0.0012300952636830112
quantity_level=1vs5 & person3_gender=male,Interaction,0.01564094257966853,Interference (-),NEG,quantity_level=1vs5,person3_gender=male,0.0012181892357647375
person1_gender=male & person2_gender=female,Interaction,0.015586703274727703,Synergy (+),POS,person1_gender=male,person2_gender=female,0.0012139648268393978
quantity_level=1vs2 & person2_profession=low,Interaction,0.015570551572225885,Synergy (+),POS,quantity_level=1vs2,person2_profession=low,0.001212706857249217
person1_gender=male & person2_profession=high,Interaction,0.015550244016987536,Synergy (+),POS,person1_gender=male,person2_profession=high,0.0012111252105504937
quantity_level=1vs2 & person2_color=white,Interaction,0.015495159307551389,Synergy (+),POS,quantity_level=1vs2,person2_color=white,0.0012068349575974798
quantity_level=1vs1 & person2_gender=male,Interaction,0.015407250094998853,Interference (-),NEG,quantity_level=1vs1,person2_gender=male,0.001199988179923399
quantity_level=1vs2 & person3_gender=male,Interaction,0.015403036324469122,Synergy (+),POS,quantity_level=1vs2,person3_gender=male,0.0011996599919081848
person2_color=white & person3_profession=high,Interaction,0.015376053049893812,Synergy (+),POS,person2_color=white,person3_profession=high,0.0011975584091892472
person1_gender=female & person2_gender=male,Interaction,0.015127970155637077,Interference (-),NEG,person1_gender=female,person2_gender=male,0.0011782365614283739
person1_gender=female & person2_color=white,Interaction,0.0150136807568641,Interference (-),NEG,person1_gender=female,person2_color=white,0.0011693351723568329
person2_color=black & person2_gender=male,Interaction,0.014774074037281199,Interference (-),NEG,person2_color=black,person2_gender=male,0.001150673488438102
person2_gender=male & person3_color=black,Interaction,0.014645574164076818,Synergy (+),POS,person2_gender=male,person3_color=black,0.0011406653216324651
quantity_level=1vs10 & person3_profession=low,Interaction,0.01448626645466561,Synergy (+),POS,quantity_level=1vs10,person3_profession=low,0.0011282576974889348
person1_color=white & person3_profession=high,Interaction,0.014282930786781877,Synergy (+),POS,person1_color=white,person3_profession=high,0.0011124209714987133
person1_color=black & person2_color=white,Interaction,0.014089926244266849,Synergy (+),POS,person1_color=black,person2_color=white,0.0010973888815240893
person2_profession=low & person2_gender=female,Interaction,0.013681435240848958,Interference (-),NEG,person2_profession=low,person2_gender=female,0.0010655737053775277
person1_profession=low & person1_gender=female,Interaction,0.013542996884622216,Interference (-),NEG,person1_profession=low,person1_gender=female,0.0010547914833654347
person1_profession=high & person3_profession=low,Interaction,0.013528011332274641,Interference (-),NEG,person1_profession=high,person3_profession=low,0.0010536243389642058
person2_gender=female & person3_profession=low,Interaction,0.013439515812639738,Synergy (+),POS,person2_gender=female,person3_profession=low,0.001046731896972073
person2_color=white & person2_profession=high,Interaction,0.013364449130791153,Synergy (+),POS,person2_color=white,person2_profession=high,0.0010408853552226396
person1_profession=low & person3_profession=high,Interaction,0.013343763348404074,Synergy (+),POS,person1_profession=low,person3_profession=high,0.0010392742504373009
person1_profession=low & person2_gender=female,Interaction,0.013282725098644772,Synergy (+),POS,person1_profession=low,person2_gender=female,0.0010345203081190575
person2_gender=female & person3_color=white,Interaction,0.013021747251596823,Synergy (+),POS,person2_gender=female,person3_color=white,0.0010141941415579623
person1_color=black & person3_gender=male,Interaction,0.012982969385430454,Synergy (+),POS,person1_color=black,person3_gender=male,0.0010111739412785239
quantity_level=1vs2 & person1_gender=male,Interaction,0.012837126687507614,Interference (-),NEG,quantity_level=1vs2,person1_gender=male,0.0009998150347535785
quantity_level=1vs10 & person1_profession=low,Interaction,0.012782580797933664,Synergy (+),POS,quantity_level=1vs10,person1_profession=low,0.0009955667475934063
quantity_level=1vs5 & person2_profession=low,Interaction,0.012616777103147573,Interference (-),NEG,quantity_level=1vs5,person2_profession=low,0.0009826531859452106
person2_profession=high & person3_profession=low,Interaction,0.01251105072981184,Synergy (+),POS,person2_profession=high,person3_profession=low,0.0009744187250565521
quantity_level=1vs10 & person3_color=white,Interaction,0.01245245642255251,Interference (-),NEG,quantity_level=1vs10,person3_color=white,0.0009698551283284883
quantity_level=1vs10 & person2_gender=male,Interaction,0.01232246678298688,Synergy (+),POS,quantity_level=1vs10,person2_gender=male,0.000959730931601008
person1_color=white & person2_profession=high,Interaction,0.01224745649756951,Synergy (+),POS,person1_color=white,person2_profession=high,0.0009538887822675107
person1_profession=high & person2_gender=male,Interaction,0.012226734429767643,Synergy (+),POS,person1_profession=high,person2_gender=male,0.0009522748514055794
person1_color=white & person3_gender=female,Interaction,0.012195266608454786,Interference (-),NEG,person1_color=white,person3_gender=female,0.0009498239913630318
person2_color=white & person3_gender=female,Interaction,0.012140335106396567,Synergy (+),POS,person2_color=white,person3_gender=female,0.0009455456709120192
person2_gender=male & person3_gender=female,Interaction,0.012136602651743435,Synergy (+),POS,person2_gender=male,person3_gender=female,0.0009452549700122323
person3_profession=high & person3_gender=male,Interaction,0.012102800928170733,Interference (-),NEG,person3_profession=high,person3_gender=male,0.0009426223348243705
quantity_level=1vs10 & person1_gender=male,Interaction,0.01190496836509052,Synergy (+),POS,quantity_level=1vs10,person1_gender=male,0.0009272142161895426
person1_profession=high & person1_gender=male,Interaction,0.011595873140091664,Interference (-),NEG,person1_profession=high,person1_gender=male,0.0009031404448038371
person1_profession=low & person3_profession=low,Interaction,0.011326491042519574,Interference (-),NEG,person1_profession=low,person3_profession=low,0.0008821597161873524
quantity_level=1vs5 & person1_color=white,Interaction,0.011010288708612549,Synergy (+),POS,quantity_level=1vs5,person1_color=white,0.0008575324101584987
person2_gender=male & person3_profession=high,Interaction,0.010931187229688683,Synergy (+),POS,person2_gender=male,person3_profession=high,0.0008513716196775348
person1_color=white & person3_color=black,Interaction,0.01083909612283868,Synergy (+),POS,person1_color=white,person3_color=black,0.0008441991366572236
quantity_level=1vs1 & person1_color=white,Interaction,0.010831277456131985,Synergy (+),POS,quantity_level=1vs1,person1_color=white,0.0008435901825886556
quantity_level=1vs10 & person3_gender=male,Interaction,0.01080304848153388,Interference (-),NEG,quantity_level=1vs10,person3_gender=male,0.0008413915789676188
quantity_level=1vs1 & person2_profession=low,Interaction,0.010801769679381597,Synergy (+),POS,quantity_level=1vs1,person2_profession=low,0.0008412919799179677
person2_profession=high & person3_gender=male,Interaction,0.010728810863654917,Synergy (+),POS,person2_profession=high,person3_gender=male,0.0008356096085698422
person1_color=black & person2_profession=low,Interaction,0.010554729443556716,Interference (-),NEG,person1_color=black,person2_profession=low,0.0008220513392372811
person2_profession=high & person3_color=white,Interaction,0.010322545194399884,Synergy (+),POS,person2_profession=high,person3_color=white,0.0008039677517810727
quantity_level=1vs1 & person3_gender=male,Interaction,0.010317480702239964,Synergy (+),POS,quantity_level=1vs1,person3_gender=male,0.0008035733056150309
person3_color=white & person3_profession=high,Interaction,0.010250138461542137,Synergy (+),POS,person3_color=white,person3_profession=high,0.0007983283792103392
quantity_level=1vs5 & person3_profession=low,Interaction,0.01021129238766999,Synergy (+),POS,quantity_level=1vs5,person3_profession=low,0.0007953028665980569
quantity_level=1vs2 & person1_profession=low,Interaction,0.010173397037499789,Interference (-),NEG,quantity_level=1vs2,person1_profession=low,0.0007923514007623033
person1_color=white & person2_gender=female,Interaction,0.0096920439625372,Interference (-),NEG,person1_color=white,person2_gender=female,0.000754861388153734
person1_color=black & person3_color=white,Interaction,0.009607962933067935,Synergy (+),POS,person1_color=black,person3_color=white,0.0007483127671540878
person1_color=black & person2_gender=male,Interaction,0.00960203805957361,Synergy (+),POS,person1_color=black,person2_gender=male,0.0007478513104946
person1_color=white & person2_color=black,Interaction,0.009534836077556603,Synergy (+),POS,person1_color=white,person2_color=black,0.0007426173080872522
quantity_level=1vs10 & person2_color=white,Interaction,0.0094548947057663,Interference (-),NEG,quantity_level=1vs10,person2_color=white,0.0007363911028498645
person2_gender=female & person3_gender=male,Interaction,0.009394341923645792,Synergy (+),POS,person2_gender=female,person3_gender=male,0.0007316749710055665
quantity_level=1vs1 & quantity_level=1vs2,Interaction,0.009354968196713087,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs2,0.0007286083623228066
quantity_level=1vs1 & person1_gender=male,Interaction,0.009303634967782458,Interference (-),NEG,quantity_level=1vs1,person1_gender=male,0.0007246102920913087
person1_color=white & person1_profession=high,Interaction,0.009054282011862045,Interference (-),NEG,person1_color=white,person1_profession=high,0.0007051895260306227
person1_color=white & person1_gender=female,Interaction,0.009026808245572414,Synergy (+),POS,person1_color=white,person1_gender=female,0.0007030497415394086
quantity_level=1vs2 & person1_color=white,Interaction,0.008427193274404802,Synergy (+),POS,quantity_level=1vs2,person1_color=white,0.0006563489433132669
quantity_level=1vs2 & person3_color=white,Interaction,0.00835825390294378,Synergy (+),POS,quantity_level=1vs2,person3_color=white,0.0006509796249485687
person1_color=black & person1_profession=low,Interaction,0.008151732855665336,Interference (-),NEG,person1_color=black,person1_profession=low,0.0006348948068199932
quantity_level=1vs10 & quantity_level=1vs2,Interaction,0.008148459786410742,Synergy (+),POS,quantity_level=1vs10,quantity_level=1vs2,0.0006346398849881695
quantity_level=1vs1 & person2_color=white,Interaction,0.007912489939672512,Synergy (+),POS,quantity_level=1vs1,person2_color=white,0.0006162614576141551
quantity_level=1vs1 & person3_color=white,Interaction,0.007750686063766952,Interference (-),NEG,quantity_level=1vs1,person3_color=white,0.000603659420433264
quantity_level=1vs1 & person3_profession=low,Interaction,0.0076661668070643115,Interference (-),NEG,quantity_level=1vs1,person3_profession=low,0.0005970766682618041
quantity_level=1vs5 & person1_gender=male,Interaction,0.007298202256474191,Synergy (+),POS,quantity_level=1vs5,person1_gender=male,0.0005684178804433148
quantity_level=1vs5 & person2_gender=male,Interaction,0.007245758297212288,Synergy (+),POS,quantity_level=1vs5,person2_gender=male,0.0005643333013760161
quantity_level=1vs5 & person2_color=white,Interaction,0.007066348780684342,Interference (-),NEG,quantity_level=1vs5,person2_color=white,0.0005503600551528508
quantity_level=1vs10 & person2_profession=low,Interaction,0.007031331964854058,Interference (-),NEG,quantity_level=1vs10,person2_profession=low,0.0005476327829377697
person3_color=white & person3_gender=male,Interaction,0.006507631278466239,Synergy (+),POS,person3_color=white,person3_gender=male,0.0005068445417131307
quantity_level=1vs1 & quantity_level=1vs5,Interaction,0.00624203074920963,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs5,0.0004861583391965127
quantity_level=1vs1 & person1_profession=low,Interaction,0.005921750826345808,Interference (-),NEG,quantity_level=1vs1,person1_profession=low,0.0004612134516056948
quantity_level=1vs5 & person1_profession=low,Interaction,0.00581261309407027,Interference (-),NEG,quantity_level=1vs5,person1_profession=low,0.00045271329824238954
person2_profession=low & person2_gender=male,Interaction,0.005386563273852874,Synergy (+),POS,person2_profession=low,person2_gender=male,0.0004195305599103029
quantity_level=1vs1 & quantity_level=1vs10,Interaction,0.0053799163169759604,Synergy (+),POS,quantity_level=1vs1,quantity_level=1vs10,0.00041901286404403366
quantity_level=1vs10 & quantity_level=1vs5,Interaction,0.005339516727082568,Synergy (+),POS,quantity_level=1vs10,quantity_level=1vs5,0.00041586635639037
